raw_index,true_label,source_split,umap_x,umap_y
764786,Loc,Test,5.442693,8.472249
13614,Loc,Training,6.232745,8.650809
656791,Loc,Test,4.605245,8.440549
767254,Loc,Test,3.797195,8.242041
731801,Loc,Test,4.241587,8.145948
642097,Loc,Test,4.5178156,8.288579
797318,Loc,Test,4.850986,9.97185
810276,Loc,Test,4.5205035,8.014844
398278,Loc,Training,5.812807,9.17957
644198,Loc,Test,4.5227284,10.292837
585183,Loc,Training,4.578067,8.296112
681777,Loc,Test,5.698764,9.031541
270480,Loc,Training,4.481439,8.564672
809845,Loc,Test,5.339297,10.091919
678376,Loc,Test,4.7969327,8.7396965
772014,Loc,Test,-7.7338514,16.92392
336103,Loc,Training,3.6988883,8.448652
640893,Loc,Test,3.9563456,8.56839
647540,Loc,Test,4.3675776,9.040165
643564,Loc,Test,3.062434,8.232635
318786,Loc,Training,5.209629,9.083557
684194,Loc,Test,4.458407,10.183266
320209,Loc,Training,3.3159492,8.229066
731846,Loc,Test,4.4807663,8.346077
731880,Loc,Test,4.3994675,8.175081
251118,Loc,Training,3.2260187,8.318893
680942,Loc,Test,4.54815,10.385872
622849,Loc,Training,4.0970507,8.545269
311724,Loc,Training,3.5257492,8.712016
363733,Loc,Training,3.9920657,8.938038
740406,Loc,Test,2.761326,8.10876
117858,Loc,Training,4.6101565,9.2857685
82012,Loc,Training,4.700524,9.439508
682816,Loc,Test,3.4957633,8.38085
321022,Loc,Training,3.9834201,8.498364
175356,Loc,Training,4.7467895,9.091808
106355,Loc,Training,4.5149813,8.27472
732383,Loc,Test,3.94346,8.5185795
117628,Loc,Training,4.548564,9.29108
77210,Loc,Training,3.765391,8.463549
763722,Loc,Test,5.16071,9.623501
800003,Loc,Test,5.463478,8.586229
404461,Loc,Training,4.4838014,8.099359
666267,Loc,Training,5.150016,9.184074
726699,Loc,Test,5.749361,9.2340555
764654,Loc,Test,4.6040697,8.218692
220243,Loc,Training,5.721567,8.675128
805923,Loc,Test,5.2082405,9.909716
650535,Loc,Test,5.377461,8.480461
763391,Loc,Test,5.108188,9.43425
344136,Loc,Training,3.1274214,8.307482
745103,Loc,Test,5.857452,9.20383
612295,Loc,Training,4.3417315,9.079738
413429,Loc,Training,5.5605807,9.400115
696030,Loc,Test,3.8533065,8.221257
679052,Loc,Test,5.429008,9.120182
764723,Loc,Test,5.0837092,9.0211935
690196,Loc,Test,3.4914296,8.905812
651424,Loc,Test,9.410176,17.54275
88267,Loc,Training,4.7125745,9.297024
434644,Loc,Training,6.0361958,8.852839
650321,Loc,Test,4.8352695,9.87402
645263,Loc,Test,3.8604972,8.417981
680446,Loc,Test,6.0485477,8.980403
430352,Loc,Training,4.528252,9.227221
655331,Loc,Test,0.731484,8.658383
761868,Loc,Test,3.2620528,8.280313
718716,Loc,Test,0.74219805,8.59288
764669,Loc,Test,4.827829,9.028226
652061,Loc,Test,4.629159,8.43191
106303,Loc,Training,5.8648615,9.169495
267452,Loc,Training,4.4659767,8.535
564545,Loc,Training,4.4978127,9.202978
797249,Loc,Test,-7.7420344,15.426215
749014,Loc,Training,5.158055,9.741804
298258,Loc,Training,6.2032166,8.640729
245815,Loc,Training,5.5907373,9.275969
641572,Loc,Test,4.5105987,9.242061
735998,Loc,Test,-8.066882,16.612274
632935,Loc,Training,4.945244,9.541203
229783,Loc,Training,6.0091352,8.975704
650224,Loc,Test,0.79082704,13.389797
426200,Loc,Training,2.8167098,8.135781
777599,Loc,Test,5.3893003,8.497475
108809,Loc,Training,3.8198912,8.361212
279116,Loc,Training,6.230201,8.638883
673982,Loc,Test,1.0259728,8.677267
740132,Loc,Test,4.402476,9.130542
304242,Loc,Training,5.4825335,9.464246
676990,Loc,Test,5.6618853,8.845947
220236,Loc,Training,5.2909203,8.492899
579313,Loc,Training,5.8330255,8.997967
729436,Loc,Test,4.2765713,8.672093
192501,Loc,Training,5.6135306,9.322256
653069,Loc,Test,4.0938144,8.583806
762459,Loc,Test,4.9747014,9.856027
800640,Loc,Test,4.8917437,8.491415
401869,Loc,Training,6.090695,8.780723
683454,Loc,Test,2.9989169,8.180232
718929,Loc,Test,5.6294565,9.320169
675884,Loc,Test,4.738641,10.094125
253622,Loc,Training,4.716572,9.096055
255477,Loc,Training,5.2055573,10.109673
719528,Loc,Test,4.9966207,9.957737
361805,Loc,Training,6.1538005,8.735775
692526,Loc,Test,3.2953024,8.090627
758654,Loc,Test,4.544904,8.63138
252720,Loc,Training,4.8069096,8.759321
679109,Loc,Test,5.3564315,10.0963125
43497,Loc,Training,4.8776054,9.312911
763021,Loc,Test,4.5961394,10.229472
710600,Loc,Training,5.590626,9.225919
387395,Loc,Training,5.9948373,8.914426
241988,Loc,Training,6.061275,8.709895
67349,Loc,Training,5.508689,9.412409
386912,Loc,Training,4.3585577,8.120376
400024,Loc,Training,5.8178344,8.896802
732495,Loc,Test,4.7417955,9.399809
805384,Loc,Test,4.5622787,10.175341
106255,Loc,Training,5.903443,9.159784
803927,Loc,Test,4.236271,8.220989
763670,Loc,Test,5.1840963,9.530562
641238,Loc,Test,5.828767,8.691106
760613,Loc,Test,4.934512,9.80071
800235,Loc,Test,3.204162,8.280789
758691,Loc,Test,4.886952,9.497297
423284,Loc,Training,5.6253505,9.258593
348163,Loc,Training,4.559536,9.258902
7451,Loc,Training,5.474993,9.558035
712186,Loc,Test,4.6845174,9.255225
659244,Loc,Test,4.4987454,8.240369
646965,Loc,Test,3.0736868,8.265276
766585,Loc,Test,5.701313,8.607207
642026,Loc,Test,5.334654,8.962322
674066,Loc,Test,6.0781503,8.785976
764616,Loc,Test,4.185089,8.92052
713954,Loc,Test,4.5637636,10.356606
776520,Loc,Test,4.3710475,9.109809
722666,Loc,Test,3.2402294,8.352879
789121,Loc,Test,4.6528935,9.344199
695504,Loc,Test,5.8300257,9.183712
802818,Loc,Test,3.3136778,8.922793
653058,Loc,Test,4.105799,8.593055
372463,Loc,Training,5.5612044,9.270598
656023,Loc,Test,3.1057327,8.205353
811324,Loc,Test,4.781331,8.58908
255771,Loc,Training,-0.06136159,6.4179473
799265,Loc,Test,3.9801328,8.605229
134217,Loc,Training,5.2083673,8.882463
711387,Loc,Test,5.282388,9.942018
731277,Loc,Test,-0.19300961,8.777014
760454,Loc,Test,9.074301,17.420094
653023,Loc,Test,2.8141313,8.11728
68807,Loc,Training,5.472063,8.685015
770929,Loc,Test,3.4986732,8.640088
749154,Loc,Training,5.3262105,10.090489
681491,Loc,Test,3.2198172,8.271565
794458,Loc,Test,5.362151,10.052277
683728,Loc,Test,6.161015,8.849553
748547,Loc,Training,3.4485302,8.213052
712984,Loc,Test,3.474619,8.634593
372488,Loc,Training,5.6073956,9.354581
7278,Loc,Training,5.4581227,9.109254
929,Near-full,Training,7.5622005,-8.194099
2219,Near-full,Training,7.3069477,-9.010925
3143,Near-full,Training,7.592909,-8.112557
3541,Near-full,Training,7.595548,-8.102754
3980,Near-full,Training,7.102218,-7.4679317
4297,Near-full,Training,7.1122947,-7.4781084
5372,Near-full,Training,7.28232,-9.030367
6340,Near-full,Training,7.1027923,-7.465821
243685,Near-full,Training,7.2360897,-9.071503
245311,Near-full,Training,7.62933,-8.261695
247177,Near-full,Training,7.866085,-8.151718
247430,Near-full,Training,7.685467,-8.611633
247675,Near-full,Training,7.2795897,-8.433873
248536,Near-full,Training,7.657455,-8.521724
249130,Near-full,Training,7.2079296,-7.5946407
250154,Near-full,Training,7.6392884,-8.662005
250192,Near-full,Training,7.540928,-8.73986
250250,Near-full,Training,7.4155416,-8.273062
250273,Near-full,Training,7.8903856,-8.134109
250366,Near-full,Training,7.889322,-8.124395
251646,Near-full,Training,7.6951513,-8.49612
251713,Near-full,Training,7.443208,-8.125122
252705,Near-full,Training,7.20185,-9.124319
255069,Near-full,Training,7.2916417,-8.373283
256910,Near-full,Training,7.219245,-9.094872
439565,Near-full,Training,7.8084497,-8.481072
641334,Near-full,Test,7.2999516,-9.020269
641621,Near-full,Test,7.637674,-8.089503
641664,Near-full,Test,7.585286,-8.131777
643738,Near-full,Test,7.1279807,-7.4968524
643830,Near-full,Test,7.1199775,-7.4836383
643912,Near-full,Test,7.0775623,-7.4389906
645568,Near-full,Test,7.3080993,-8.994258
645649,Near-full,Test,7.2846894,-8.999955
652736,Near-full,Test,7.0456214,-7.39506
652897,Near-full,Test,7.3362565,-8.907139
654973,Near-full,Test,7.0742354,-7.428945
655156,Near-full,Test,7.4362874,-8.638788
675063,Near-full,Test,7.5731993,-8.529471
676749,Near-full,Test,7.3831015,-8.352123
682484,Near-full,Test,7.284496,-8.295063
693947,Near-full,Test,7.4717,-8.024272
694592,Near-full,Test,7.497527,-7.990281
696218,Near-full,Training,7.3770123,-8.605149
696564,Near-full,Training,7.365262,-8.543662
696811,Near-full,Training,7.3366823,-8.904785
697603,Near-full,Training,7.445002,-8.348357
698170,Near-full,Training,7.2085757,-9.1244335
698366,Near-full,Training,7.3839436,-8.512733
698517,Near-full,Training,7.243474,-7.658635
698585,Near-full,Training,7.452057,-7.92438
698766,Near-full,Training,7.3684735,-8.479792
698787,Near-full,Training,7.520802,-8.124939
699383,Near-full,Training,7.2173133,-9.1067095
699669,Near-full,Training,7.3883495,-8.37662
699791,Near-full,Training,7.318309,-8.920866
700565,Near-full,Training,7.234106,-7.632037
700658,Near-full,Training,7.3207893,-8.710458
701148,Near-full,Training,7.2762613,-8.997969
702023,Near-full,Training,7.3697205,-8.828906
703975,Near-full,Training,7.192548,-9.140213
711187,Near-full,Test,7.4610233,-8.11292
712646,Near-full,Test,7.247705,-9.057103
712834,Near-full,Test,7.230181,-7.6026106
714300,Near-full,Test,7.491265,-8.814908
719319,Near-full,Test,7.6286507,-8.539043
720931,Near-full,Test,7.2188444,-9.111803
721584,Near-full,Test,7.4244328,-8.017255
722305,Near-full,Test,7.4408774,-8.131533
725799,Near-full,Test,15.620817,-1.1862458
728366,Near-full,Test,7.6409698,-8.109606
728367,Near-full,Test,7.3216896,-8.388848
728522,Near-full,Test,7.876366,-8.144491
728558,Near-full,Test,7.784268,-8.111502
728614,Near-full,Test,7.737708,-8.328148
728622,Near-full,Test,7.6184006,-8.647791
728653,Near-full,Test,7.7274313,-8.544653
728673,Near-full,Test,7.7985,-8.319877
728696,Near-full,Test,7.8827586,-8.209455
728725,Near-full,Test,7.7581983,-8.40158
728751,Near-full,Test,7.769407,-8.28193
728764,Near-full,Test,7.7214,-8.566893
728771,Near-full,Test,7.773874,-8.5317335
728797,Near-full,Test,7.603761,-8.59895
728823,Near-full,Test,7.7935076,-8.401729
728829,Near-full,Test,7.5582714,-8.677194
728843,Near-full,Test,7.8745537,-8.172022
728882,Near-full,Test,7.3613615,-8.948003
728908,Near-full,Test,7.8459187,-8.153119
728933,Near-full,Test,7.785531,-8.2488785
728961,Near-full,Test,7.7776847,-8.278678
728980,Near-full,Test,7.5886245,-8.667038
728991,Near-full,Test,15.620846,-1.1461749
730420,Near-full,Test,7.217753,-9.112245
731778,Near-full,Test,7.051687,-7.403744
733946,Near-full,Test,7.059134,-7.411979
735863,Near-full,Test,7.7890024,-8.374044
736049,Near-full,Test,7.333794,-8.328008
736609,Near-full,Test,7.7933784,-8.336112
737032,Near-full,Test,7.358539,-8.87923
745348,Near-full,Training,7.184083,-7.5642304
745371,Near-full,Training,7.3117633,-8.539337
749104,Near-full,Training,7.213601,-7.59792
749438,Near-full,Training,7.2620435,-8.351596
752019,Near-full,Training,7.2988596,-8.418931
752345,Near-full,Training,7.2136493,-7.631589
752924,Near-full,Training,7.2230964,-7.627585
754937,Near-full,Test,7.3811793,-8.593738
754940,Near-full,Test,7.5550632,-8.058391
754941,Near-full,Test,7.4399657,-8.013577
754944,Near-full,Test,7.6384883,-8.22987
759074,Near-full,Test,7.0422044,-7.391686
759433,Near-full,Test,7.365353,-8.953262
762928,Near-full,Test,7.435215,-8.408613
762971,Near-full,Test,7.235817,-9.08072
762988,Near-full,Test,7.6188226,-8.302188
763059,Near-full,Test,7.823433,-8.092375
763084,Near-full,Test,7.007112,-7.3542347
763085,Near-full,Test,7.525146,-8.375522
763098,Near-full,Test,7.7340264,-8.275057
763120,Near-full,Test,7.37999,-8.369139
763121,Near-full,Test,7.579229,-8.374988
763147,Near-full,Test,7.753631,-8.112272
763166,Near-full,Test,7.2503767,-9.052519
763207,Near-full,Test,7.2181234,-9.1085205
763251,Near-full,Test,7.242558,-9.049147
764587,Near-full,Test,7.560772,-8.696801
764596,Near-full,Test,7.3234453,-8.485807
764601,Near-full,Test,7.526202,-8.613987
765010,Near-full,Training,7.6644635,-8.554085
767647,Near-full,Test,7.0214963,-7.367701
773912,Near-full,Test,7.7895584,-8.496741
774282,Near-full,Test,7.024096,-7.3681574
785759,Near-full,Training,7.4862733,-8.093155
785955,Near-full,Training,7.501932,-8.05727
794205,Near-full,Test,7.2127767,-7.586753
798201,Near-full,Test,7.2691984,-9.010167
802395,Near-full,Test,7.3708096,-8.029134
802580,Near-full,Test,7.312984,-7.984534
803446,Near-full,Test,7.3730416,-8.103952
803937,Near-full,Test,7.55586,-8.473034
804485,Near-full,Test,7.9192104,-8.086329
808161,Near-full,Test,7.8996205,-8.105665
809008,Near-full,Test,7.025485,-7.3713055
809106,Near-full,Test,7.2647643,-8.368864
809157,Near-full,Test,7.665894,-8.055041
810073,Near-full,Test,7.1170397,-7.4788375
810407,Near-full,Test,7.3356466,-8.26654
810979,Near-full,Test,7.7291923,-8.135501
681240,Random,Test,15.226512,-1.5450674
764577,Random,Test,15.259537,-1.03185
773215,Random,Test,16.967398,-1.778243
640920,Random,Test,15.729297,-0.68669057
243215,Random,Training,16.921005,-2.1315072
219912,Random,Training,16.608171,-2.3891327
19373,Random,Training,15.458665,-2.8134663
646252,Random,Test,15.966285,-2.4536703
360888,Random,Training,16.367914,-0.87449706
760298,Random,Test,16.98408,-1.7048738
159365,Random,Training,16.214373,-1.8443755
19201,Random,Training,15.345632,-2.8004658
764589,Random,Test,15.244819,-1.0902283
724669,Random,Test,16.27873,-1.9062761
650377,Random,Test,16.742054,-1.7845464
333782,Random,Training,15.752963,-0.58891076
358822,Random,Training,16.336967,-1.6816698
675062,Random,Test,16.673265,-1.5963584
624265,Random,Training,16.136074,-1.964707
19184,Random,Training,15.397008,-2.7554126
763189,Random,Test,15.351447,-2.137904
19185,Random,Training,15.055277,-2.8690708
117478,Random,Training,16.872614,-1.4299917
731095,Random,Test,15.948293,-0.60138386
307445,Random,Training,15.789641,-0.670689
360895,Random,Training,15.805151,-0.64682996
363328,Random,Training,16.232914,-1.8095652
782873,Random,Test,15.826347,-0.52592415
363329,Random,Training,16.206089,-2.0268755
284465,Random,Training,16.677813,-1.4763472
363780,Random,Training,15.16753,-1.434279
18123,Random,Training,15.344129,-2.8335726
19367,Random,Training,15.385423,-2.828814
776046,Random,Test,16.868565,-1.4165523
134695,Random,Training,15.725039,-1.9831458
18119,Random,Training,15.276432,-2.6228683
764397,Random,Test,8.895212,18.62804
243302,Random,Training,16.75824,-1.5939581
646066,Random,Test,16.385887,-2.0532038
18122,Random,Training,15.159555,-2.83773
720029,Random,Test,15.160208,-2.8676128
251141,Random,Training,16.413517,-1.7916995
3939,Random,Training,15.6102915,-1.9158715
18071,Random,Training,15.131944,-2.8417037
243303,Random,Training,16.921421,-2.1187627
659412,Random,Test,15.310988,-0.7107911
252948,Random,Training,16.487165,-1.8091911
18115,Random,Training,15.039137,-2.8400104
307408,Random,Training,15.940782,-0.6316497
19156,Random,Training,15.011976,-2.818098
592277,Random,Training,16.47858,-1.5424948
21820,Random,Training,16.433647,-1.7724031
19424,Random,Training,15.4337635,-2.8577423
18125,Random,Training,15.114997,-2.8124723
713502,Random,Test,15.964298,-0.7207162
243279,Random,Training,17.034853,-1.9261009
764598,Random,Test,15.382594,-1.3835015
243238,Random,Training,16.553076,-1.421162
774221,Random,Test,16.746891,-1.4202988
18083,Random,Training,15.3791275,-2.8146625
610414,Random,Training,16.229826,-1.8270812
776024,Random,Test,16.89949,-1.5091599
219910,Random,Training,16.664581,-2.3352654
363802,Random,Training,15.30018,-2.3352423
810832,Random,Test,15.349735,-0.6835096
250298,Random,Training,15.901441,-2.2634044
19268,Random,Training,15.509239,-2.850194
178281,Random,Training,15.097948,-2.798359
804003,Random,Test,16.308023,-1.9435
243288,Random,Training,16.894802,-1.8225111
776020,Random,Test,16.84584,-1.4442799
645691,Random,Test,16.114803,-1.9204894
27615,Random,Training,16.482374,-2.1051185
333843,Random,Training,15.451655,-0.7734523
278538,Random,Training,16.057598,-1.7675872
764586,Random,Test,15.251694,-1.1894722
243304,Random,Training,17.007572,-2.0077434
618548,Random,Training,16.545954,-2.4817445
243189,Random,Training,17.017527,-1.9322155
639962,Random,Test,16.96277,-1.8146751
227973,Random,Training,15.819315,-1.8321968
263653,Random,Training,16.226551,-1.882369
654229,Random,Test,15.462624,-0.67954797
639579,Random,Training,15.518368,-2.6272101
278546,Random,Training,15.557945,-1.4560058
764600,Random,Test,15.489891,-0.8211466
21801,Random,Training,16.376028,-1.8795514
363321,Random,Training,16.865568,-2.1879158
810354,Random,Test,15.359393,-0.6811682
723348,Random,Test,16.055285,-2.4236634
610381,Random,Training,15.612236,-2.266057
763549,Random,Test,15.739816,-1.308942
645204,Random,Test,16.100924,-1.8483553
776023,Random,Test,16.637407,-1.3964533
774230,Random,Test,16.91689,-1.5456892
773831,Random,Test,16.946539,-1.6174843
19418,Random,Training,15.662021,-2.691203
263657,Random,Training,16.115786,-1.5958557
263658,Random,Training,15.380706,-1.8255138
764584,Random,Test,15.181349,-1.0910532
363323,Random,Training,15.854469,-2.4136946
243328,Random,Training,17.01434,-1.5991642
667497,Random,Training,15.647776,-2.2977703
248075,Random,Training,15.273884,-1.5195934
243251,Random,Training,17.02515,-1.7869239
618550,Random,Training,16.540432,-2.4833124
220258,Random,Training,15.647963,-0.5470357
250236,Random,Training,16.391468,-2.3474526
359100,Random,Training,16.350683,-0.90759933
112378,Random,Training,15.31803,-2.5630343
656092,Random,Test,15.762693,-0.671534
207209,Random,Training,16.082026,-0.64589375
19203,Random,Training,15.357844,-2.6763666
709337,Random,Training,16.551104,-1.8326627
263652,Random,Training,16.353996,-1.8947145
729534,Random,Test,16.367085,-1.8581536
767138,Random,Test,16.655344,-2.344128
645453,Random,Test,15.182459,-1.3289586
806408,Random,Test,15.829699,-2.3046038
363538,Random,Training,15.577466,-1.7592782
689546,Random,Test,16.032066,-0.71627116
720925,Random,Test,15.736326,-1.8948814
19275,Random,Training,15.487142,-2.8442159
251736,Random,Training,16.318193,-1.3967394
720576,Random,Test,15.2658,-1.5195934
269588,Random,Training,16.885399,-2.1279058
18085,Random,Training,15.061521,-2.7046552
178279,Random,Training,15.023007,-2.779253
228265,Random,Training,15.433978,-1.9490616
776013,Random,Test,16.726505,-1.3741393
639562,Random,Training,15.760329,-1.8459783
250245,Random,Training,16.751598,-2.2599976
766921,Random,Test,15.652385,-1.2493688
4132,Random,Training,16.508093,-1.6286967
696471,Random,Training,15.351634,-0.89069504
250243,Random,Training,16.921152,-2.0079217
713307,Random,Test,15.281319,-0.7844234
739043,Random,Test,16.675346,-1.3319348
705977,Random,Training,15.474691,-1.666212
645613,Random,Test,15.27273,-1.5466933
251080,Random,Training,16.388393,-2.3062387
219928,Random,Training,16.531832,-2.4318392
764579,Random,Test,15.172059,-1.2556179
219925,Random,Training,16.439861,-2.4517195
19371,Random,Training,15.53134,-2.8462408
18116,Random,Training,16.499634,-2.4825256
134718,Random,Training,15.735287,-2.0117984
279065,Random,Training,16.303091,-1.3658178
219922,Random,Training,15.689058,-2.3959324
219905,Random,Training,16.732788,-2.229296
16869,Random,Training,16.898932,-1.5716676
764578,Random,Test,15.637905,-1.7419046
243337,Random,Training,17.015314,-1.753533
810229,Random,Test,-0.4464907,6.034642
746252,Random,Training,16.76623,-1.8239676
706397,Random,Training,16.03833,-2.2716367
243299,Random,Training,16.82001,-2.1106033
244240,Random,Training,16.352636,-2.5036418
776026,Random,Test,15.824729,-1.2098289
119933,Random,Training,17.058372,-2.0218582
19377,Random,Training,15.370708,-2.8443685
18112,Random,Training,15.31988,-2.8306396
712644,Random,Test,15.225813,-1.0350555
630840,Random,Training,16.554361,-1.1663368
725117,Random,Test,15.717829,-0.52669394
19113,Random,Training,15.956305,-2.6529799
641177,Random,Test,15.302338,-0.704224
645683,Random,Test,16.328764,-1.8101656
659180,Random,Test,16.712662,-2.273612
18128,Random,Training,15.030666,-2.8022523
699129,Random,Training,16.860968,-1.922027
3760,Random,Training,15.158809,-1.4958309
662611,Random,Training,16.39055,-2.050941
810836,Random,Test,15.247072,-1.5753589
243308,Random,Training,16.617752,-1.9433988
679681,Random,Test,16.088476,-0.62683463
363327,Random,Training,15.911241,-2.3018458
720929,Random,Test,16.329073,-1.8642989
358461,Random,Training,16.52854,-1.0319506
721361,Random,Test,15.894994,-1.7452803
667503,Random,Training,15.330695,-1.8075029
307265,Random,Training,15.303314,-1.6545007
18126,Random,Training,15.058528,-2.8549616
759149,Random,Test,16.648449,-1.2711052
252436,Random,Training,16.32007,-2.0745656
645583,Random,Test,15.478915,-0.7196044
775400,Random,Test,15.607978,-0.5911509
776018,Random,Test,16.91769,-1.4771955
706253,Random,Training,16.743862,-1.7566209
358460,Random,Training,15.622692,-1.2264841
242444,Random,Training,15.302719,-1.297314
700506,Random,Training,15.455867,-1.4390848
243240,Random,Training,16.680656,-1.7496327
645432,Random,Test,16.24387,-1.8954054
766925,Random,Test,15.567011,-0.5635267
243326,Random,Training,16.982044,-1.5776801
768708,Random,Test,16.889305,-2.1960733
358243,Random,Training,15.304645,-1.1666896
243244,Random,Training,17.005737,-1.9208571
720939,Random,Test,15.186065,-1.4380821
18113,Random,Training,15.495035,-2.7837305
124697,Random,Training,16.394157,-2.3750074
642385,Random,Test,15.721171,-0.7181598
191640,Random,Training,15.607688,-1.7555146
669766,Random,Training,16.60028,-2.3407118
243247,Random,Training,16.966494,-1.7389363
720917,Random,Test,15.484092,-1.6570187
124703,Random,Training,16.803669,-2.0953512
363537,Random,Training,15.573677,-2.0348585
263654,Random,Training,16.795984,-2.209227
765952,Random,Test,15.223988,-1.4647734
755330,Random,Test,15.694261,-0.55103886
243267,Random,Training,17.03748,-1.7644547
645422,Random,Test,15.715602,-1.2337663
333801,Random,Training,15.764646,-1.0164269
363322,Random,Training,15.8246,-2.5639017
278604,Random,Training,15.290398,-1.619388
668017,Random,Training,15.641585,-2.107168
219920,Random,Training,15.982983,-2.6034484
766590,Random,Test,15.75288,-0.9569377
757634,Random,Test,15.239063,-1.1325243
18136,Random,Training,15.404873,-2.8158765
702934,Random,Training,16.506828,-1.811983
647489,Random,Test,15.140727,-1.3977988
19279,Random,Training,15.761726,-2.6947315
720916,Random,Test,16.10751,-1.8818623
359430,Random,Training,16.076078,-1.0454344
19202,Random,Training,15.46043,-2.5227072
18062,Random,Training,15.315629,-2.7807019
720923,Random,Test,16.230091,-1.7740418
243274,Random,Training,16.721037,-2.2650187
697703,Random,Training,16.894794,-1.6826099
243198,Random,Training,16.882917,-2.1574473
243255,Random,Training,17.007154,-1.5885903
252146,Random,Training,16.343386,-2.3404636
664591,Random,Training,16.217625,-1.9132434
243202,Random,Training,17.050093,-1.9218587
307414,Random,Training,15.870081,-0.55668414
243306,Random,Training,17.065147,-1.7318233
243269,Random,Training,17.01493,-1.8476167
178268,Random,Training,15.040973,-2.8431935
219907,Random,Training,16.591602,-2.3773065
250241,Random,Training,16.925095,-2.0434003
19186,Random,Training,15.022984,-2.8256104
761979,Random,Test,16.541306,-2.3632493
124721,Random,Training,15.35253,-2.7326565
16872,Random,Training,16.773594,-1.4112236
124718,Random,Training,16.335318,-2.296878
243181,Random,Training,15.842043,-2.6746488
639600,Random,Training,15.651051,-1.355774
608451,Random,Training,15.358938,-1.970396
566289,Random,Training,15.189226,-1.0037595
19360,Random,Training,15.290557,-2.8901756
358756,Random,Training,15.864254,-0.5744523
226266,Random,Training,15.944481,-2.3268468
219921,Random,Training,16.027714,-2.4356594
644431,Random,Test,15.305922,-1.6081035
18132,Random,Training,15.075484,-2.853999
245380,Random,Training,15.75089,-1.9206886
19208,Random,Training,15.627797,-2.6984112
220272,Random,Training,15.654253,-0.597682
558650,Random,Training,16.40076,-1.3913963
776010,Random,Test,16.85431,-1.3818954
298160,Random,Training,16.708965,-2.3506305
1199,Random,Training,15.430711,-1.7647886
203855,Random,Training,16.476856,-1.7811439
760108,Random,Test,16.96789,-1.6151083
243280,Random,Training,16.528307,-2.4226685
743979,Random,Test,15.927799,-1.2428211
126422,Random,Training,16.10404,-2.3702803
250248,Random,Training,16.540264,-2.2975867
250228,Random,Training,16.916746,-1.7703668
18127,Random,Training,15.055207,-2.7847323
618551,Random,Training,16.541142,-2.433145
363325,Random,Training,16.30693,-2.5414221
794936,Random,Test,15.276069,-1.5947009
656997,Random,Test,16.580978,-2.4216456
243450,Random,Training,16.257355,-1.8274089
720938,Random,Test,15.211488,-0.88823414
242636,Random,Training,17.481695,8.769378
694172,Random,Test,15.322408,-0.66758007
118126,Random,Training,16.334126,-1.9137158
18074,Random,Training,15.025929,-2.874129
131058,Random,Training,16.840086,-2.2140307
219904,Random,Training,16.066782,-2.4401805
20061,Random,Training,16.450525,-1.8855603
173387,Random,Training,16.874853,-1.5188946
763242,Random,Test,15.144143,-1.3536642
705364,Random,Training,16.13032,-1.8572928
751026,Random,Training,16.424301,-1.9672505
700303,Random,Training,16.499022,-2.0372794
743811,Random,Test,-0.5845896,6.10688
764583,Random,Test,15.166241,-0.9771715
359418,Random,Training,16.360397,-1.2620349
764593,Random,Test,15.191074,-0.94520974
243245,Random,Training,16.914015,-1.5361625
647054,Random,Test,16.833485,-1.4913636
124722,Random,Training,16.348969,-2.4070039
219063,Random,Training,16.910723,-1.7919612
723731,Random,Test,15.385502,-1.2929395
18117,Random,Training,15.212888,-2.821328
764588,Random,Test,15.486259,-1.3979372
19158,Random,Training,15.068133,-2.7930052
19374,Random,Training,15.436318,-2.784537
722403,Random,Test,15.237416,-1.1217567
744129,Random,Test,15.935291,-2.2177281
663992,Random,Training,16.454927,-1.9679745
307437,Random,Training,15.861679,-0.56459486
19223,Random,Training,15.488911,-2.8710957
363778,Random,Training,15.262229,-2.0955303
18124,Random,Training,15.104823,-2.854147
693191,Random,Test,16.655338,-2.2970972
243277,Random,Training,17.073925,-1.8720216
1562,Random,Training,16.185137,-2.3253698
18120,Random,Training,15.127522,-2.762726
180208,Random,Training,16.181112,-2.6084414
254670,Random,Training,15.406871,-1.6273278
19189,Random,Training,15.069191,-2.8167126
178280,Random,Training,15.348746,-2.8060508
243286,Random,Training,16.32985,-2.4164379
720928,Random,Test,16.133547,-1.793728
18114,Random,Training,15.273725,-2.749571
4233,Random,Training,16.095095,-1.9308907
243252,Random,Training,16.900879,-1.5153139
21812,Random,Training,16.926865,-1.7300818
645257,Random,Test,15.778702,-0.6990927
219917,Random,Training,16.150436,-2.5670347
219918,Random,Training,16.247602,-2.5691566
720924,Random,Test,16.17777,-1.8759537
735141,Random,Test,16.441162,-2.3742385
18067,Random,Training,15.08861,-2.8575494
250237,Random,Training,16.903078,-2.1521692
776003,Random,Test,16.962948,-1.6854174
19215,Random,Training,15.401727,-2.8210788
250246,Random,Training,16.849678,-2.1080332
19211,Random,Training,15.672508,-2.5898538
720919,Random,Test,15.445837,-1.4926969
641639,Random,Test,15.429776,-1.7455229
283388,Random,Training,16.586693,-1.2265137
18064,Random,Training,15.2152605,-2.776967
243253,Random,Training,16.6624,-1.4535067
244229,Random,Training,16.898056,-2.2243145
126447,Random,Training,16.085043,-2.4036171
404646,Random,Training,16.134512,-0.7059908
756347,Random,Test,15.4406395,-1.1429564
763173,Random,Test,15.754112,-0.5353332
